,STMD_R,STMD_L,LPTC_R,LPTC_L,LPTC_HR
242,0.0,0.0,0.0,11.561231372202535,-11.541231372202535
243,0.0,0.0,0.0,9.79104720182126,-9.771047201821261
244,0.0,0.0,0.0,8.053839381063932,-8.033839381063933
245,0.0,0.0,0.0,6.008332182472561,-5.988332182472561
246,0.0,0.0,0.0,4.792795973029584,-4.772795973029584
247,0.0,0.0,0.0,3.5452402989533596,-3.5252402989533596
248,0.0,0.0,0.0,1.7050459990524467,-1.6850459990524467
249,0.0,0.0,0.0,0.195066085235294,-0.17506608523529402
250,0.0,0.0,0.0,0.0,0.02
251,0.0,0.0,0.0,0.0,0.02
252,0.0,0.0,0.0,0.0,0.02
253,0.0,0.0,0.0,0.0,0.02
254,0.0,0.0,0.0,0.0,0.02
255,0.0,0.0,0.0,0.0,0.02
256,0.0,0.0,0.0,0.0,0.02
257,0.0,0.0,0.0,0.0,0.02
258,0.0,0.0,0.0,0.0,0.02
259,0.0,0.0,0.0,0.0,0.02
260,0.0,0.0,0.0,0.0,0.02
261,0.0,0.0,0.0,0.0,0.02
262,0.0,0.0,0.0,0.0,0.02
263,0.0,0.0,0.0,0.0,0.02
264,0.0,0.0,0.0,0.0,0.02
265,0.0,0.0,0.0,0.0,0.02
266,0.0,0.0,0.0,0.0,0.02
267,0.0,0.0,0.0,0.0,0.02
268,0.0,0.0,0.0,0.0,0.02
269,0.0,0.0,0.0,0.0,0.02
270,0.0,0.0,0.0,0.0,0.02
271,0.0,0.0,0.0,0.0,0.02
272,0.0,0.0,0.0,0.0,0.02
273,0.0,0.0,0.0,0.0,0.02
274,0.0,0.0,0.0,0.0,0.02
275,0.0,0.0,0.0,0.0,0.02
276,0.0,0.0,0.0,0.0,0.02
277,0.0,0.0,0.0,4.591848160234013,-4.571848160234014
278,0.0,0.0,0.0,9.440776619311338,-9.420776619311338
279,0.0,0.0,0.0,13.321668611334724,-13.301668611334724
280,0.0,0.0,0.0,15.513057287417379,-15.493057287417379
281,0.0,0.0,0.0,16.146642772662066,-16.126642772662066
282,0.0,0.0,0.0,15.756148125584984,-15.736148125584984
283,0.0,0.0,0.0,14.542020391021024,-14.522020391021025
284,0.0,0.0,0.0,13.17318844507183,-13.15318844507183
285,0.0,0.0,0.0,11.49211654617843,-11.47211654617843
286,0.0,0.0,0.0,9.81303218461046,-9.79303218461046
287,0.0,0.0,0.0,8.078869469869902,-8.058869469869903
288,0.0,0.0,0.0,6.216553240412944,-6.196553240412944
289,0.0,0.0,0.0,4.994718604782781,-4.974718604782781
290,0.0,0.0,0.0,3.5618236571283663,-3.5418236571283663
291,0.0,0.0,0.0,1.8001017136421837,-1.7801017136421837
292,0.0,0.0,0.0,0.19538121426763633,-0.17538121426763634
293,0.0,0.0,0.0,0.0,0.02
294,0.0,0.0,0.0,0.0,0.02
295,0.0,0.0,0.0,0.0,0.02
296,0.0,0.0,0.0,0.0,0.02
297,0.0,0.0,0.0,0.0,0.02
298,0.0,0.0,0.0,0.0,0.02
299,0.0,0.0,0.0,0.0,0.02
300,0.0,0.0,0.0,0.0,0.02
301,0.0,0.0,0.0,0.0,0.02
302,0.0,0.0,0.0,0.0,0.02
303,0.0,0.0,0.0,0.0,0.02
304,0.0,0.0,0.0,0.0,0.02
305,0.0,0.0,0.0,0.0,0.02
306,0.0,0.0,0.0,0.0,0.02
307,0.0,0.0,0.0,0.0,0.02
308,0.0,0.0,0.0,0.0,0.02
309,0.0,0.0,0.0,0.0,0.02
310,0.0,0.0,0.0,0.0,0.02
311,0.0,0.0,0.0,0.0,0.02
312,0.0,0.0,0.0,0.0,0.02
313,0.0,0.0,0.0,0.0,0.02
314,0.0,0.0,0.0,0.0,0.02
315,0.0,0.0,0.0,0.0,0.02
316,0.0,0.0,0.0,0.0,0.02
317,0.0,0.0,0.0,0.0,0.02
318,0.0,0.0,0.0,0.0,0.02
319,0.0,0.0,0.0,0.0,0.02
320,0.0,0.0,0.0,0.0,0.02
321,0.0,0.0,0.0,4.517725090802866,-4.4977250908028665
322,0.0,0.0,0.0,9.184263169160712,-9.164263169160712
323,0.0,0.0,0.0,12.96891909756798,-12.94891909756798
324,0.0,0.0,0.0,15.199176396997512,-15.179176396997512
325,0.0,0.0,0.0,15.820628893161349,-15.800628893161349
326,0.0,0.0,0.0,15.437483934592448,-15.417483934592449
327,0.0,0.0,0.0,14.160928084386898,-14.140928084386898
328,0.0,0.0,0.0,12.826899562119236,-12.806899562119236
329,0.0,0.0,0.0,11.182132172088156,-11.162132172088157
330,0.0,0.0,0.0,9.368194472673208,-9.348194472673208
331,0.0,0.0,0.0,7.849777759205642,-7.829777759205642
332,0.0,0.0,0.0,5.93324203984918,-5.91324203984918
333,0.0,0.0,0.0,4.7325245399395515,-4.712524539939552
334,0.0,0.0,0.0,3.2295938229403722,-3.209593822940372
335,0.0,0.0,0.0,1.4171136022978712,-1.3971136022978712
336,0.0,0.0,0.0,0.19373465434482123,-0.17373465434482124
337,0.0,0.0,0.0,0.0,0.02
338,0.0,0.0,0.0,0.0,0.02
339,0.0,0.0,0.0,0.0,0.02
340,0.0,0.0,0.0,0.0,0.02
341,0.0,0.0,0.0,0.0,0.02
342,0.0,0.0,0.0,0.0,0.02
343,0.0,0.0,0.0,0.0,0.02
344,0.0,0.0,0.0,0.0,0.02
345,0.0,0.0,0.0,0.0,0.02
346,0.0,0.0,0.0,0.0,0.02
347,0.0,0.0,0.0,0.0,0.02
348,0.0,0.0,0.0,0.0,0.02
349,0.0,0.0,0.0,0.0,0.02
350,0.0,0.0,0.0,0.0,0.02
351,0.0,0.0,0.0,0.0,0.02
352,0.0,0.0,0.0,0.0,0.02
353,0.0,0.0,0.0,0.0,0.02
354,0.0,0.0,0.0,0.0,0.02
355,0.0,0.0,0.0,0.0,0.02
356,0.0,0.0,0.0,0.0,0.02
357,0.0,0.0,0.0,0.0,0.02
358,0.0,0.0,0.0,0.0,0.02
359,0.0,0.0,0.0,0.0,0.02
360,0.0,0.0,0.0,0.0,0.02
361,0.0,0.0,0.0,0.0,0.02
362,0.0,0.0,0.0,0.0,0.02
363,0.0,0.0,0.0,0.0,0.02
364,0.0,0.0,0.0,4.593858097555984,-4.573858097555984
365,0.0,0.0,0.0,9.325532197189556,-9.305532197189557
366,0.0,0.0,0.0,13.165358470128952,-13.145358470128953
367,0.0,0.0,0.0,15.333135894511566,-15.313135894511566
368,0.0,0.0,0.0,15.96107282614784,-15.94107282614784
369,0.0,0.0,0.0,15.575525508507578,-15.555525508507579
370,0.0,0.0,0.0,14.37357177835159,-14.35357177835159
371,0.0,0.0,0.0,13.019186205648303,-12.999186205648304
372,0.0,0.0,0.0,11.355385677257694,-11.335385677257694
373,0.0,0.0,0.0,9.5140859296997,-9.4940859296997
374,0.0,0.0,0.0,7.976470453696833,-7.956470453696833
375,0.0,0.0,0.0,6.033628937037273,-6.013628937037273
376,0.0,0.0,0.0,4.814073833408278,-4.794073833408278
377,0.0,0.0,0.0,3.563648837412333,-3.543648837412333
378,0.0,0.0,0.0,1.8918517783684878,-1.8718517783684878
379,0.0,0.0,0.0,0.19513782151306808,-0.1751378215130681
380,0.0,0.0,0.0,0.0,0.02
381,0.0,0.0,0.0,0.0,0.02
382,0.0,0.0,0.0,0.0,0.02
383,0.0,0.0,0.0,0.0,0.02
384,0.0,0.0,0.0,0.0,0.02
385,0.0,0.0,0.0,0.0,0.02
386,0.0,0.0,0.0,0.0,0.02
387,0.0,0.0,0.0,0.0,0.02
388,0.0,0.0,0.0,0.0,0.02
389,0.0,0.0,0.0,0.0,0.02
390,0.0,0.0,0.0,0.0,0.02
391,0.0,0.0,0.0,0.0,0.02
392,0.0,0.0,0.0,0.0,0.02
393,0.0,0.0,0.0,0.0,0.02
394,0.0,0.0,0.0,0.0,0.02
395,0.0,0.0,0.0,0.0,0.02
396,0.0,0.0,0.0,0.0,0.02
397,0.0,0.0,0.0,0.0,0.02
398,0.0,0.0,0.0,0.0,0.02
399,0.0,0.0,0.0,0.0,0.02
400,0.0,0.0,0.0,0.0,0.02
401,0.0,0.0,0.0,0.0,0.02
402,0.0,0.0,0.0,0.0,0.02
403,0.0,0.0,0.0,0.0,0.02
404,0.0,0.0,0.0,0.0,0.02
405,0.0,0.0,0.0,0.0,0.02
406,0.0,0.0,0.0,0.0,0.02
407,0.0,0.0,0.0,4.625209328264779,-4.605209328264779
408,0.0,0.0,0.0,9.516969197491756,-9.496969197491756
409,0.0,0.0,0.0,13.421303889494961,-13.401303889494962
410,0.0,0.0,0.0,15.62432038922226,-15.604320389222261
411,0.0,0.0,0.0,16.26223854006882,-16.242238540068822
412,0.0,0.0,0.0,15.86828464021136,-15.84828464021136
413,0.0,0.0,0.0,14.64902544082197,-14.62902544082197
414,0.0,0.0,0.0,13.270687906833018,-13.250687906833019
415,0.0,0.0,0.0,11.58034133960617,-11.56034133960617
416,0.0,0.0,0.0,9.890714090285396,-9.870714090285396
417,0.0,0.0,0.0,8.14621147064011,-8.12621147064011
418,0.0,0.0,0.0,6.353089769235523,-6.3330897692355235
419,0.0,0.0,0.0,5.034636967481812,-5.014636967481812
420,0.0,0.0,0.0,3.5953999074284564,-3.5753999074284564
421,0.0,0.0,0.0,1.9110522863399515,-1.8910522863399515
422,0.0,0.0,0.0,0.19620292331245717,-0.17620292331245718
423,0.0,0.0,0.0,0.0,0.02
424,0.0,0.0,0.0,0.0,0.02
425,0.0,0.0,0.0,0.0,0.02
426,0.0,0.0,0.0,0.0,0.02
427,0.0,0.0,0.0,0.0,0.02
428,0.0,0.0,0.0,0.0,0.02
429,0.0,0.0,0.0,0.0,0.02
430,0.0,0.0,0.0,0.0,0.02
431,0.0,0.0,0.0,0.0,0.02
432,0.0,0.0,0.0,0.0,0.02
433,0.0,0.0,0.0,0.0,0.02
434,0.0,0.0,0.0,0.0,0.02
435,0.0,0.0,0.0,0.0,0.02
436,0.0,0.0,0.0,0.0,0.02
437,0.0,0.0,0.0,0.0,0.02
438,0.0,0.0,0.0,0.0,0.02
439,0.0,0.0,0.0,0.0,0.02
440,0.0,0.0,0.0,0.0,0.02
441,0.0,0.0,0.0,0.0,0.02
442,0.0,0.0,0.0,0.0,0.02
443,0.0,0.0,0.0,0.0,0.02
444,0.0,0.0,0.0,0.0,0.02
445,0.0,0.0,0.0,0.0,0.02
446,0.0,0.0,0.0,0.0,0.02
447,0.0,0.0,0.0,0.0,0.02
448,0.0,0.0,0.0,0.0,0.02
449,0.0,0.0,0.0,0.0,0.02
450,0.0,0.0,0.0,4.61769351908113,-4.5976935190811306
451,0.0,0.0,0.0,9.485556719214136,-9.465556719214137
452,0.0,0.0,0.0,13.379449129106847,-13.359449129106848
453,0.0,0.0,0.0,15.577579012959477,-15.557579012959478
454,0.0,0.0,0.0,16.213101871212377,-16.193101871212377
455,0.0,0.0,0.0,15.820976948689614,-15.800976948689614
456,0.0,0.0,0.0,14.604201153756751,-14.584201153756752
457,0.0,0.0,0.0,13.229848219485039,-13.209848219485039
458,0.0,0.0,0.0,11.5427127226722,-11.5227127226722
459,0.0,0.0,0.0,9.857928987944703,-9.837928987944704
460,0.0,0.0,0.0,8.117942576069836,-8.097942576069837
461,0.0,0.0,0.0,6.248566573850383,-6.228566573850383
462,0.0,0.0,0.0,5.0219182365654165,-5.001918236565417
463,0.0,0.0,0.0,3.7631648025621436,-3.7431648025621436
464,0.0,0.0,0.0,1.8114157006155331,-1.7914157006155331
465,0.0,0.0,0.0,0.1966820266317407,-0.1766820266317407
466,0.0,0.0,0.0,0.0,0.02
467,0.0,0.0,0.0,0.0,0.02
468,0.0,0.0,0.0,0.0,0.02
469,0.0,0.0,0.0,0.0,0.02
470,0.0,0.0,0.0,0.0,0.02
471,0.0,0.0,0.0,0.0,0.02
472,0.0,0.0,0.0,0.0,0.02
473,0.0,0.0,0.0,0.0,0.02
474,0.0,0.0,0.0,0.0,0.02
475,0.0,0.0,0.0,0.0,0.02
476,0.0,0.0,0.0,0.0,0.02
477,0.0,0.0,0.0,0.0,0.02
478,0.0,0.0,0.0,0.0,0.02
479,0.0,0.0,0.0,0.0,0.02
480,0.0,0.0,0.0,0.0,0.02
481,0.0,0.0,0.0,0.0,0.02
482,0.0,0.0,0.0,0.0,0.02
483,0.0,0.0,0.0,0.0,0.02
484,0.0,0.0,0.0,0.0,0.02
485,0.0,0.0,0.0,0.0,0.02
486,0.0,0.0,0.0,0.0,0.02
487,0.0,0.0,0.0,0.0,0.02
488,0.0,0.0,0.0,0.0,0.02
489,0.0,0.0,0.0,0.0,0.02
490,0.0,0.0,0.0,0.0,0.02
491,0.0,0.0,0.0,0.0,0.02
492,0.0,0.0,0.0,0.0,0.02
493,0.0,0.0,0.0,0.0,0.02
494,0.0,0.0,0.0,4.512482251958071,-4.492482251958071
495,0.0,0.0,0.0,9.179086328681825,-9.159086328681825
496,0.0,0.0,0.0010664104740216258,12.965587503562695,-12.944521093088673
497,0.0,0.0,0.001192677266433593,15.204915546009088,-15.183722868742656
498,0.0,0.0,0.0012271524524056427,15.826886401995592,-15.805659249543186
499,0.0,0.0,0.001196906641392388,15.443596960379786,-15.422400053738393
500,0.0,0.0,0.0011286577073645588,14.250248592079672,-14.229119934372308
501,0.0,0.0,0.001040640442179836,12.82364452599823,-12.802603885556051
502,0.0,0.0,0.0,11.178284570710959,-11.15828457071096
503,0.0,0.0,0.0,9.361966211431746,-9.341966211431746
504,0.0,0.0,0.0,7.84398018669138,-7.82398018669138
505,0.0,0.0,0.0,5.926998442121452,-5.906998442121452
506,0.0,0.0,0.0,4.727261150259496,-4.707261150259496
507,0.0,0.0,0.0,3.233870511352314,-3.213870511352314
508,0.0,0.0,0.0,1.779818601006511,-1.7598186010065109
509,0.0,0.0,0.0,0.19411663468271975,-0.17411663468271976
510,0.0,0.0,0.0,0.0,0.02
511,0.0,0.0,0.0,0.0,0.02
512,0.0,0.0,0.0,0.0,0.02
513,0.0,0.0,0.0,0.0,0.02
514,0.0,0.0,0.0,0.0,0.02
515,0.0,0.0,0.0,0.0,0.02
516,0.0,0.0,0.0,0.0,0.02
517,0.0,0.0,0.0,0.0,0.02
518,0.0,0.0,0.0,0.0,0.02
519,0.0,0.0,0.0,0.0,0.02
520,0.0,0.0,0.0,0.0,0.02
521,0.0,0.0,0.0,0.0,0.02
522,0.0,0.0,0.0022528773612230765,0.0,0.022252877361223077
523,0.0,0.0,0.007299659562912578,0.006695987490170592,0.020603672072741986
524,0.0,0.0,0.008783814780995096,0.015713496116213043,0.013070318664782053
525,0.0,0.0,0.01802392769713072,0.02829609928515975,0.009727828411970969
526,0.0,0.0,0.029763392363420967,0.04231847089829484,0.007444921465126129
527,0.0,0.0,0.047487569087856785,0.054925597508736525,0.012561971579120262
528,0.0,0.0,0.07053878748830113,0.06375344674002247,0.026785340748278662
529,0.0,0.0,0.09694302602624943,0.06124086895756864,0.0557021570686808
530,0.0,0.0,0.12311336054890457,0.043894885826049695,0.09921847472285487
531,0.0,0.0,0.1538580452289789,0.03529742045581485,0.13856062477316403
532,0.0,0.0,0.18185952249942317,0.046322635464530484,0.15553688703489268
533,0.0,0.0,0.2066409906029349,0.05317578767286629,0.1734652029300686
534,0.0,0.0,0.2200047685539089,0.047309758753955905,0.192695009799953
535,0.00010158517368410285,0.0,0.2117753554414964,0.028954216492991538,0.20282113894850484
536,0.0018432038520380186,0.0,0.17929180231401579,0.010991285470301742,0.18830051684371402
