Index	Video	Part	Numparts	Pixel2PR	Blur width
13302	Pursuit2.mj2	45	59	54	216
13303	Pursuit2.mj2	46	59	54	216
13304	Pursuit2.mj2	47	59	54	216
13305	Pursuit2.mj2	48	59	54	216
13306	Pursuit2.mj2	49	59	54	216
13307	Pursuit2.mj2	50	59	54	216
13308	Pursuit2.mj2	51	59	54	216
13309	Pursuit2.mj2	52	59	54	216
13310	Pursuit2.mj2	53	59	54	216
13311	Pursuit2.mj2	54	59	54	216
13312	Pursuit2.mj2	55	59	54	216
13313	Pursuit2.mj2	56	59	54	216
13314	Pursuit2.mj2	57	59	54	216
13315	Pursuit2.mj2	58	59	54	216
13316	Pursuit2.mj2	59	59	54	216
13317	Pursuit2.mj2	1	59	54	234
13318	Pursuit2.mj2	2	59	54	234
13319	Pursuit2.mj2	3	59	54	234
13320	Pursuit2.mj2	4	59	54	234
13321	Pursuit2.mj2	5	59	54	234
13322	Pursuit2.mj2	6	59	54	234
13323	Pursuit2.mj2	7	59	54	234
13324	Pursuit2.mj2	8	59	54	234
13325	Pursuit2.mj2	9	59	54	234
13326	Pursuit2.mj2	10	59	54	234
13327	Pursuit2.mj2	11	59	54	234
13328	Pursuit2.mj2	12	59	54	234
13329	Pursuit2.mj2	13	59	54	234
13330	Pursuit2.mj2	14	59	54	234
13331	Pursuit2.mj2	15	59	54	234
13332	Pursuit2.mj2	16	59	54	234
13333	Pursuit2.mj2	17	59	54	234
13334	Pursuit2.mj2	18	59	54	234
13335	Pursuit2.mj2	19	59	54	234
13336	Pursuit2.mj2	20	59	54	234
13337	Pursuit2.mj2	21	59	54	234
13338	Pursuit2.mj2	22	59	54	234
13339	Pursuit2.mj2	23	59	54	234
13340	Pursuit2.mj2	24	59	54	234
13341	Pursuit2.mj2	25	59	54	234
13342	Pursuit2.mj2	26	59	54	234
13343	Pursuit2.mj2	27	59	54	234
13344	Pursuit2.mj2	28	59	54	234
13345	Pursuit2.mj2	29	59	54	234
13346	Pursuit2.mj2	30	59	54	234
13347	Pursuit2.mj2	31	59	54	234
13348	Pursuit2.mj2	32	59	54	234
13349	Pursuit2.mj2	33	59	54	234
13350	Pursuit2.mj2	34	59	54	234
13351	Pursuit2.mj2	35	59	54	234
13352	Pursuit2.mj2	36	59	54	234
13353	Pursuit2.mj2	37	59	54	234
13354	Pursuit2.mj2	38	59	54	234
13355	Pursuit2.mj2	39	59	54	234
13356	Pursuit2.mj2	40	59	54	234
13357	Pursuit2.mj2	41	59	54	234
13358	Pursuit2.mj2	42	59	54	234
13359	Pursuit2.mj2	43	59	54	234
13360	Pursuit2.mj2	44	59	54	234
13361	Pursuit2.mj2	45	59	54	234
13362	Pursuit2.mj2	46	59	54	234
13363	Pursuit2.mj2	47	59	54	234
13364	Pursuit2.mj2	48	59	54	234
13365	Pursuit2.mj2	49	59	54	234
13366	Pursuit2.mj2	50	59	54	234
13367	Pursuit2.mj2	51	59	54	234
13368	Pursuit2.mj2	52	59	54	234
13369	Pursuit2.mj2	53	59	54	234
13370	Pursuit2.mj2	54	59	54	234
13371	Pursuit2.mj2	55	59	54	234
13372	Pursuit2.mj2	56	59	54	234
13373	Pursuit2.mj2	57	59	54	234
13374	Pursuit2.mj2	58	59	54	234
13375	Pursuit2.mj2	59	59	54	234
13376	Pursuit2.mj2	1	59	54	252
13377	Pursuit2.mj2	2	59	54	252
13378	Pursuit2.mj2	3	59	54	252
13379	Pursuit2.mj2	4	59	54	252
13380	Pursuit2.mj2	5	59	54	252
13381	Pursuit2.mj2	6	59	54	252
13382	Pursuit2.mj2	7	59	54	252
13383	Pursuit2.mj2	8	59	54	252
13384	Pursuit2.mj2	9	59	54	252
13385	Pursuit2.mj2	10	59	54	252
13386	Pursuit2.mj2	11	59	54	252
13387	Pursuit2.mj2	12	59	54	252
13388	Pursuit2.mj2	13	59	54	252
13389	Pursuit2.mj2	14	59	54	252
13390	Pursuit2.mj2	15	59	54	252
13391	Pursuit2.mj2	16	59	54	252
13392	Pursuit2.mj2	17	59	54	252
13393	Pursuit2.mj2	18	59	54	252
13394	Pursuit2.mj2	19	59	54	252
13395	Pursuit2.mj2	20	59	54	252
13396	Pursuit2.mj2	21	59	54	252
13397	Pursuit2.mj2	22	59	54	252
13398	Pursuit2.mj2	23	59	54	252
13399	Pursuit2.mj2	24	59	54	252
13400	Pursuit2.mj2	25	59	54	252
13401	Pursuit2.mj2	26	59	54	252
13402	Pursuit2.mj2	27	59	54	252
13403	Pursuit2.mj2	28	59	54	252
13404	Pursuit2.mj2	29	59	54	252
13405	Pursuit2.mj2	30	59	54	252
13406	Pursuit2.mj2	31	59	54	252
13407	Pursuit2.mj2	32	59	54	252
13408	Pursuit2.mj2	33	59	54	252
13409	Pursuit2.mj2	34	59	54	252
13410	Pursuit2.mj2	35	59	54	252
13411	Pursuit2.mj2	36	59	54	252
13412	Pursuit2.mj2	37	59	54	252
13413	Pursuit2.mj2	38	59	54	252
13414	Pursuit2.mj2	39	59	54	252
13415	Pursuit2.mj2	40	59	54	252
13416	Pursuit2.mj2	41	59	54	252
13417	Pursuit2.mj2	42	59	54	252
13418	Pursuit2.mj2	43	59	54	252
13419	Pursuit2.mj2	44	59	54	252
13420	Pursuit2.mj2	45	59	54	252
13421	Pursuit2.mj2	46	59	54	252
13422	Pursuit2.mj2	47	59	54	252
13423	Pursuit2.mj2	48	59	54	252
13424	Pursuit2.mj2	49	59	54	252
13425	Pursuit2.mj2	50	59	54	252
13426	Pursuit2.mj2	51	59	54	252
13427	Pursuit2.mj2	52	59	54	252
13428	Pursuit2.mj2	53	59	54	252
13429	Pursuit2.mj2	54	59	54	252
13430	Pursuit2.mj2	55	59	54	252
13431	Pursuit2.mj2	56	59	54	252
13432	Pursuit2.mj2	57	59	54	252
13433	Pursuit2.mj2	58	59	54	252
13434	Pursuit2.mj2	59	59	54	252
13435	Pursuit2.mj2	1	59	54	270
13436	Pursuit2.mj2	2	59	54	270
13437	Pursuit2.mj2	3	59	54	270
13438	Pursuit2.mj2	4	59	54	270
13439	Pursuit2.mj2	5	59	54	270
13440	Pursuit2.mj2	6	59	54	270
13441	Pursuit2.mj2	7	59	54	270
13442	Pursuit2.mj2	8	59	54	270
13443	Pursuit2.mj2	9	59	54	270
13444	Pursuit2.mj2	10	59	54	270
13445	Pursuit2.mj2	11	59	54	270
13446	Pursuit2.mj2	12	59	54	270
13447	Pursuit2.mj2	13	59	54	270
13448	Pursuit2.mj2	14	59	54	270
13449	Pursuit2.mj2	15	59	54	270
13450	Pursuit2.mj2	16	59	54	270
13451	Pursuit2.mj2	17	59	54	270
13452	Pursuit2.mj2	18	59	54	270
13453	Pursuit2.mj2	19	59	54	270
13454	Pursuit2.mj2	20	59	54	270
13455	Pursuit2.mj2	21	59	54	270
13456	Pursuit2.mj2	22	59	54	270
13457	Pursuit2.mj2	23	59	54	270
13458	Pursuit2.mj2	24	59	54	270
13459	Pursuit2.mj2	25	59	54	270
13460	Pursuit2.mj2	26	59	54	270
13461	Pursuit2.mj2	27	59	54	270
13462	Pursuit2.mj2	28	59	54	270
13463	Pursuit2.mj2	29	59	54	270
13464	Pursuit2.mj2	30	59	54	270
13465	Pursuit2.mj2	31	59	54	270
13466	Pursuit2.mj2	32	59	54	270
13467	Pursuit2.mj2	33	59	54	270
13468	Pursuit2.mj2	34	59	54	270
13469	Pursuit2.mj2	35	59	54	270
13470	Pursuit2.mj2	36	59	54	270
13471	Pursuit2.mj2	37	59	54	270
13472	Pursuit2.mj2	38	59	54	270
13473	Pursuit2.mj2	39	59	54	270
13474	Pursuit2.mj2	40	59	54	270
13475	Pursuit2.mj2	41	59	54	270
13476	Pursuit2.mj2	42	59	54	270
13477	Pursuit2.mj2	43	59	54	270
13478	Pursuit2.mj2	44	59	54	270
13479	Pursuit2.mj2	45	59	54	270
13480	Pursuit2.mj2	46	59	54	270
13481	Pursuit2.mj2	47	59	54	270
13482	Pursuit2.mj2	48	59	54	270
13483	Pursuit2.mj2	49	59	54	270
13484	Pursuit2.mj2	50	59	54	270
13485	Pursuit2.mj2	51	59	54	270
13486	Pursuit2.mj2	52	59	54	270
13487	Pursuit2.mj2	53	59	54	270
13488	Pursuit2.mj2	54	59	54	270
13489	Pursuit2.mj2	55	59	54	270
13490	Pursuit2.mj2	56	59	54	270
13491	Pursuit2.mj2	57	59	54	270
13492	Pursuit2.mj2	58	59	54	270
13493	Pursuit2.mj2	59	59	54	270
13494	Pursuit2.mj2	1	59	54	288
13495	Pursuit2.mj2	2	59	54	288
13496	Pursuit2.mj2	3	59	54	288
13497	Pursuit2.mj2	4	59	54	288
13498	Pursuit2.mj2	5	59	54	288
13499	Pursuit2.mj2	6	59	54	288
13500	Pursuit2.mj2	7	59	54	288
13501	Pursuit2.mj2	8	59	54	288
13502	Pursuit2.mj2	9	59	54	288
13503	Pursuit2.mj2	10	59	54	288
13504	Pursuit2.mj2	11	59	54	288
13505	Pursuit2.mj2	12	59	54	288
13506	Pursuit2.mj2	13	59	54	288
13507	Pursuit2.mj2	14	59	54	288
13508	Pursuit2.mj2	15	59	54	288
13509	Pursuit2.mj2	16	59	54	288
13510	Pursuit2.mj2	17	59	54	288
13511	Pursuit2.mj2	18	59	54	288
13512	Pursuit2.mj2	19	59	54	288
13513	Pursuit2.mj2	20	59	54	288
13514	Pursuit2.mj2	21	59	54	288
13515	Pursuit2.mj2	22	59	54	288
13516	Pursuit2.mj2	23	59	54	288
13517	Pursuit2.mj2	24	59	54	288
13518	Pursuit2.mj2	25	59	54	288
13519	Pursuit2.mj2	26	59	54	288
13520	Pursuit2.mj2	27	59	54	288
13521	Pursuit2.mj2	28	59	54	288
13522	Pursuit2.mj2	29	59	54	288
13523	Pursuit2.mj2	30	59	54	288
13524	Pursuit2.mj2	31	59	54	288
13525	Pursuit2.mj2	32	59	54	288
13526	Pursuit2.mj2	33	59	54	288
13527	Pursuit2.mj2	34	59	54	288
13528	Pursuit2.mj2	35	59	54	288
13529	Pursuit2.mj2	36	59	54	288
13530	Pursuit2.mj2	37	59	54	288
13531	Pursuit2.mj2	38	59	54	288
13532	Pursuit2.mj2	39	59	54	288
13533	Pursuit2.mj2	40	59	54	288
13534	Pursuit2.mj2	41	59	54	288
13535	Pursuit2.mj2	42	59	54	288
13536	Pursuit2.mj2	43	59	54	288
13537	Pursuit2.mj2	44	59	54	288
13538	Pursuit2.mj2	45	59	54	288
13539	Pursuit2.mj2	46	59	54	288
13540	Pursuit2.mj2	47	59	54	288
13541	Pursuit2.mj2	48	59	54	288
13542	Pursuit2.mj2	49	59	54	288
13543	Pursuit2.mj2	50	59	54	288
13544	Pursuit2.mj2	51	59	54	288
13545	Pursuit2.mj2	52	59	54	288
13546	Pursuit2.mj2	53	59	54	288
13547	Pursuit2.mj2	54	59	54	288
13548	Pursuit2.mj2	55	59	54	288
13549	Pursuit2.mj2	56	59	54	288
13550	Pursuit2.mj2	57	59	54	288
13551	Pursuit2.mj2	58	59	54	288
13552	Pursuit2.mj2	59	59	54	288
13553	Pursuit2.mj2	1	59	72	18
13554	Pursuit2.mj2	2	59	72	18
13555	Pursuit2.mj2	3	59	72	18
13556	Pursuit2.mj2	4	59	72	18
13557	Pursuit2.mj2	5	59	72	18
13558	Pursuit2.mj2	6	59	72	18
13559	Pursuit2.mj2	7	59	72	18
13560	Pursuit2.mj2	8	59	72	18
13561	Pursuit2.mj2	9	59	72	18
13562	Pursuit2.mj2	10	59	72	18
13563	Pursuit2.mj2	11	59	72	18
13564	Pursuit2.mj2	12	59	72	18
13565	Pursuit2.mj2	13	59	72	18
13566	Pursuit2.mj2	14	59	72	18
13567	Pursuit2.mj2	15	59	72	18
13568	Pursuit2.mj2	16	59	72	18
13569	Pursuit2.mj2	17	59	72	18
13570	Pursuit2.mj2	18	59	72	18
13571	Pursuit2.mj2	19	59	72	18
13572	Pursuit2.mj2	20	59	72	18
13573	Pursuit2.mj2	21	59	72	18
13574	Pursuit2.mj2	22	59	72	18
13575	Pursuit2.mj2	23	59	72	18
13576	Pursuit2.mj2	24	59	72	18
13577	Pursuit2.mj2	25	59	72	18
13578	Pursuit2.mj2	26	59	72	18
13579	Pursuit2.mj2	27	59	72	18
13580	Pursuit2.mj2	28	59	72	18
13581	Pursuit2.mj2	29	59	72	18
13582	Pursuit2.mj2	30	59	72	18
13583	Pursuit2.mj2	31	59	72	18
13584	Pursuit2.mj2	32	59	72	18
13585	Pursuit2.mj2	33	59	72	18
13586	Pursuit2.mj2	34	59	72	18
13587	Pursuit2.mj2	35	59	72	18
13588	Pursuit2.mj2	36	59	72	18
13589	Pursuit2.mj2	37	59	72	18
13590	Pursuit2.mj2	38	59	72	18
13591	Pursuit2.mj2	39	59	72	18
13592	Pursuit2.mj2	40	59	72	18
13593	Pursuit2.mj2	41	59	72	18
13594	Pursuit2.mj2	42	59	72	18
13595	Pursuit2.mj2	43	59	72	18
13596	Pursuit2.mj2	44	59	72	18
13597	Pursuit2.mj2	45	59	72	18
13598	Pursuit2.mj2	46	59	72	18
13599	Pursuit2.mj2	47	59	72	18
13600	Pursuit2.mj2	48	59	72	18
13601	Pursuit2.mj2	49	59	72	18
13602	Pursuit2.mj2	50	59	72	18
13603	Pursuit2.mj2	51	59	72	18
13604	Pursuit2.mj2	52	59	72	18
13605	Pursuit2.mj2	53	59	72	18
13606	Pursuit2.mj2	54	59	72	18
13607	Pursuit2.mj2	55	59	72	18
13608	Pursuit2.mj2	56	59	72	18
13609	Pursuit2.mj2	57	59	72	18
13610	Pursuit2.mj2	58	59	72	18
13611	Pursuit2.mj2	59	59	72	18
13612	Pursuit2.mj2	1	59	72	36
13613	Pursuit2.mj2	2	59	72	36
13614	Pursuit2.mj2	3	59	72	36
13615	Pursuit2.mj2	4	59	72	36
13616	Pursuit2.mj2	5	59	72	36
13617	Pursuit2.mj2	6	59	72	36
13618	Pursuit2.mj2	7	59	72	36
13619	Pursuit2.mj2	8	59	72	36
13620	Pursuit2.mj2	9	59	72	36
13621	Pursuit2.mj2	10	59	72	36
13622	Pursuit2.mj2	11	59	72	36
13623	Pursuit2.mj2	12	59	72	36
13624	Pursuit2.mj2	13	59	72	36
13625	Pursuit2.mj2	14	59	72	36
13626	Pursuit2.mj2	15	59	72	36
13627	Pursuit2.mj2	16	59	72	36
13628	Pursuit2.mj2	17	59	72	36
13629	Pursuit2.mj2	18	59	72	36
13630	Pursuit2.mj2	19	59	72	36
13631	Pursuit2.mj2	20	59	72	36
13632	Pursuit2.mj2	21	59	72	36
13633	Pursuit2.mj2	22	59	72	36
13634	Pursuit2.mj2	23	59	72	36
13635	Pursuit2.mj2	24	59	72	36
13636	Pursuit2.mj2	25	59	72	36
13637	Pursuit2.mj2	26	59	72	36
13638	Pursuit2.mj2	27	59	72	36
13639	Pursuit2.mj2	28	59	72	36
13640	Pursuit2.mj2	29	59	72	36
13641	Pursuit2.mj2	30	59	72	36
13642	Pursuit2.mj2	31	59	72	36
13643	Pursuit2.mj2	32	59	72	36
13644	Pursuit2.mj2	33	59	72	36
13645	Pursuit2.mj2	34	59	72	36
13646	Pursuit2.mj2	35	59	72	36
13647	Pursuit2.mj2	36	59	72	36
13648	Pursuit2.mj2	37	59	72	36
13649	Pursuit2.mj2	38	59	72	36
13650	Pursuit2.mj2	39	59	72	36
13651	Pursuit2.mj2	40	59	72	36
13652	Pursuit2.mj2	41	59	72	36
13653	Pursuit2.mj2	42	59	72	36
13654	Pursuit2.mj2	43	59	72	36
13655	Pursuit2.mj2	44	59	72	36
13656	Pursuit2.mj2	45	59	72	36
13657	Pursuit2.mj2	46	59	72	36
13658	Pursuit2.mj2	47	59	72	36
13659	Pursuit2.mj2	48	59	72	36
13660	Pursuit2.mj2	49	59	72	36
13661	Pursuit2.mj2	50	59	72	36
13662	Pursuit2.mj2	51	59	72	36
13663	Pursuit2.mj2	52	59	72	36
13664	Pursuit2.mj2	53	59	72	36
13665	Pursuit2.mj2	54	59	72	36
13666	Pursuit2.mj2	55	59	72	36
13667	Pursuit2.mj2	56	59	72	36
13668	Pursuit2.mj2	57	59	72	36
13669	Pursuit2.mj2	58	59	72	36
13670	Pursuit2.mj2	59	59	72	36
13671	Pursuit2.mj2	1	59	72	54
13672	Pursuit2.mj2	2	59	72	54
13673	Pursuit2.mj2	3	59	72	54
13674	Pursuit2.mj2	4	59	72	54
13675	Pursuit2.mj2	5	59	72	54
13676	Pursuit2.mj2	6	59	72	54
13677	Pursuit2.mj2	7	59	72	54
13678	Pursuit2.mj2	8	59	72	54
13679	Pursuit2.mj2	9	59	72	54
13680	Pursuit2.mj2	10	59	72	54
13681	Pursuit2.mj2	11	59	72	54
13682	Pursuit2.mj2	12	59	72	54
13683	Pursuit2.mj2	13	59	72	54
13684	Pursuit2.mj2	14	59	72	54
13685	Pursuit2.mj2	15	59	72	54
13686	Pursuit2.mj2	16	59	72	54
13687	Pursuit2.mj2	17	59	72	54
13688	Pursuit2.mj2	18	59	72	54
13689	Pursuit2.mj2	19	59	72	54
13690	Pursuit2.mj2	20	59	72	54
13691	Pursuit2.mj2	21	59	72	54
13692	Pursuit2.mj2	22	59	72	54
13693	Pursuit2.mj2	23	59	72	54
13694	Pursuit2.mj2	24	59	72	54
13695	Pursuit2.mj2	25	59	72	54
13696	Pursuit2.mj2	26	59	72	54
13697	Pursuit2.mj2	27	59	72	54
13698	Pursuit2.mj2	28	59	72	54
13699	Pursuit2.mj2	29	59	72	54
13700	Pursuit2.mj2	30	59	72	54
13701	Pursuit2.mj2	31	59	72	54
13702	Pursuit2.mj2	32	59	72	54
13703	Pursuit2.mj2	33	59	72	54
13704	Pursuit2.mj2	34	59	72	54
13705	Pursuit2.mj2	35	59	72	54
13706	Pursuit2.mj2	36	59	72	54
13707	Pursuit2.mj2	37	59	72	54
13708	Pursuit2.mj2	38	59	72	54
13709	Pursuit2.mj2	39	59	72	54
13710	Pursuit2.mj2	40	59	72	54
13711	Pursuit2.mj2	41	59	72	54
13712	Pursuit2.mj2	42	59	72	54
13713	Pursuit2.mj2	43	59	72	54
13714	Pursuit2.mj2	44	59	72	54
13715	Pursuit2.mj2	45	59	72	54
13716	Pursuit2.mj2	46	59	72	54
13717	Pursuit2.mj2	47	59	72	54
13718	Pursuit2.mj2	48	59	72	54
13719	Pursuit2.mj2	49	59	72	54
13720	Pursuit2.mj2	50	59	72	54
13721	Pursuit2.mj2	51	59	72	54
13722	Pursuit2.mj2	52	59	72	54
13723	Pursuit2.mj2	53	59	72	54
13724	Pursuit2.mj2	54	59	72	54
13725	Pursuit2.mj2	55	59	72	54
13726	Pursuit2.mj2	56	59	72	54
13727	Pursuit2.mj2	57	59	72	54
13728	Pursuit2.mj2	58	59	72	54
13729	Pursuit2.mj2	59	59	72	54
13730	Pursuit2.mj2	1	59	72	72
13731	Pursuit2.mj2	2	59	72	72
13732	Pursuit2.mj2	3	59	72	72
13733	Pursuit2.mj2	4	59	72	72
13734	Pursuit2.mj2	5	59	72	72
13735	Pursuit2.mj2	6	59	72	72
13736	Pursuit2.mj2	7	59	72	72
13737	Pursuit2.mj2	8	59	72	72
13738	Pursuit2.mj2	9	59	72	72
13739	Pursuit2.mj2	10	59	72	72
13740	Pursuit2.mj2	11	59	72	72
13741	Pursuit2.mj2	12	59	72	72
13742	Pursuit2.mj2	13	59	72	72
13743	Pursuit2.mj2	14	59	72	72
13744	Pursuit2.mj2	15	59	72	72
13745	Pursuit2.mj2	16	59	72	72
13746	Pursuit2.mj2	17	59	72	72
13747	Pursuit2.mj2	18	59	72	72
13748	Pursuit2.mj2	19	59	72	72
13749	Pursuit2.mj2	20	59	72	72
13750	Pursuit2.mj2	21	59	72	72
13751	Pursuit2.mj2	22	59	72	72
13752	Pursuit2.mj2	23	59	72	72
13753	Pursuit2.mj2	24	59	72	72
13754	Pursuit2.mj2	25	59	72	72
13755	Pursuit2.mj2	26	59	72	72
13756	Pursuit2.mj2	27	59	72	72
13757	Pursuit2.mj2	28	59	72	72
13758	Pursuit2.mj2	29	59	72	72
13759	Pursuit2.mj2	30	59	72	72
13760	Pursuit2.mj2	31	59	72	72
13761	Pursuit2.mj2	32	59	72	72
13762	Pursuit2.mj2	33	59	72	72
13763	Pursuit2.mj2	34	59	72	72
13764	Pursuit2.mj2	35	59	72	72
13765	Pursuit2.mj2	36	59	72	72
13766	Pursuit2.mj2	37	59	72	72
13767	Pursuit2.mj2	38	59	72	72
13768	Pursuit2.mj2	39	59	72	72
13769	Pursuit2.mj2	40	59	72	72
13770	Pursuit2.mj2	41	59	72	72
13771	Pursuit2.mj2	42	59	72	72
13772	Pursuit2.mj2	43	59	72	72
13773	Pursuit2.mj2	44	59	72	72
13774	Pursuit2.mj2	45	59	72	72
13775	Pursuit2.mj2	46	59	72	72
13776	Pursuit2.mj2	47	59	72	72
13777	Pursuit2.mj2	48	59	72	72
13778	Pursuit2.mj2	49	59	72	72
13779	Pursuit2.mj2	50	59	72	72
13780	Pursuit2.mj2	51	59	72	72
13781	Pursuit2.mj2	52	59	72	72
13782	Pursuit2.mj2	53	59	72	72
13783	Pursuit2.mj2	54	59	72	72
13784	Pursuit2.mj2	55	59	72	72
13785	Pursuit2.mj2	56	59	72	72
13786	Pursuit2.mj2	57	59	72	72
13787	Pursuit2.mj2	58	59	72	72
13788	Pursuit2.mj2	59	59	72	72
13789	Pursuit2.mj2	1	59	72	90
13790	Pursuit2.mj2	2	59	72	90
13791	Pursuit2.mj2	3	59	72	90
13792	Pursuit2.mj2	4	59	72	90
13793	Pursuit2.mj2	5	59	72	90
13794	Pursuit2.mj2	6	59	72	90
13795	Pursuit2.mj2	7	59	72	90
13796	Pursuit2.mj2	8	59	72	90
13797	Pursuit2.mj2	9	59	72	90
13798	Pursuit2.mj2	10	59	72	90
13799	Pursuit2.mj2	11	59	72	90
13800	Pursuit2.mj2	12	59	72	90
13801	Pursuit2.mj2	13	59	72	90
13802	Pursuit2.mj2	14	59	72	90
13803	Pursuit2.mj2	15	59	72	90
13804	Pursuit2.mj2	16	59	72	90
13805	Pursuit2.mj2	17	59	72	90
13806	Pursuit2.mj2	18	59	72	90
13807	Pursuit2.mj2	19	59	72	90
13808	Pursuit2.mj2	20	59	72	90
13809	Pursuit2.mj2	21	59	72	90
13810	Pursuit2.mj2	22	59	72	90
13811	Pursuit2.mj2	23	59	72	90
13812	Pursuit2.mj2	24	59	72	90
13813	Pursuit2.mj2	25	59	72	90
13814	Pursuit2.mj2	26	59	72	90
13815	Pursuit2.mj2	27	59	72	90
13816	Pursuit2.mj2	28	59	72	90
13817	Pursuit2.mj2	29	59	72	90
13818	Pursuit2.mj2	30	59	72	90
13819	Pursuit2.mj2	31	59	72	90
13820	Pursuit2.mj2	32	59	72	90
13821	Pursuit2.mj2	33	59	72	90
13822	Pursuit2.mj2	34	59	72	90
13823	Pursuit2.mj2	35	59	72	90
13824	Pursuit2.mj2	36	59	72	90
13825	Pursuit2.mj2	37	59	72	90
13826	Pursuit2.mj2	38	59	72	90
13827	Pursuit2.mj2	39	59	72	90
13828	Pursuit2.mj2	40	59	72	90
13829	Pursuit2.mj2	41	59	72	90
13830	Pursuit2.mj2	42	59	72	90
13831	Pursuit2.mj2	43	59	72	90
13832	Pursuit2.mj2	44	59	72	90
13833	Pursuit2.mj2	45	59	72	90
13834	Pursuit2.mj2	46	59	72	90
13835	Pursuit2.mj2	47	59	72	90
13836	Pursuit2.mj2	48	59	72	90
13837	Pursuit2.mj2	49	59	72	90
13838	Pursuit2.mj2	50	59	72	90
13839	Pursuit2.mj2	51	59	72	90
13840	Pursuit2.mj2	52	59	72	90
13841	Pursuit2.mj2	53	59	72	90
13842	Pursuit2.mj2	54	59	72	90
13843	Pursuit2.mj2	55	59	72	90
13844	Pursuit2.mj2	56	59	72	90
13845	Pursuit2.mj2	57	59	72	90
13846	Pursuit2.mj2	58	59	72	90
13847	Pursuit2.mj2	59	59	72	90
13848	Pursuit2.mj2	1	59	72	108
13849	Pursuit2.mj2	2	59	72	108
13850	Pursuit2.mj2	3	59	72	108
13851	Pursuit2.mj2	4	59	72	108
13852	Pursuit2.mj2	5	59	72	108
13853	Pursuit2.mj2	6	59	72	108
13854	Pursuit2.mj2	7	59	72	108
13855	Pursuit2.mj2	8	59	72	108
13856	Pursuit2.mj2	9	59	72	108
13857	Pursuit2.mj2	10	59	72	108
13858	Pursuit2.mj2	11	59	72	108
13859	Pursuit2.mj2	12	59	72	108
13860	Pursuit2.mj2	13	59	72	108
13861	Pursuit2.mj2	14	59	72	108
13862	Pursuit2.mj2	15	59	72	108
13863	Pursuit2.mj2	16	59	72	108
13864	Pursuit2.mj2	17	59	72	108
13865	Pursuit2.mj2	18	59	72	108
13866	Pursuit2.mj2	19	59	72	108
13867	Pursuit2.mj2	20	59	72	108
13868	Pursuit2.mj2	21	59	72	108
13869	Pursuit2.mj2	22	59	72	108
13870	Pursuit2.mj2	23	59	72	108
13871	Pursuit2.mj2	24	59	72	108
13872	Pursuit2.mj2	25	59	72	108
13873	Pursuit2.mj2	26	59	72	108
13874	Pursuit2.mj2	27	59	72	108
13875	Pursuit2.mj2	28	59	72	108
13876	Pursuit2.mj2	29	59	72	108
13877	Pursuit2.mj2	30	59	72	108
13878	Pursuit2.mj2	31	59	72	108
13879	Pursuit2.mj2	32	59	72	108
13880	Pursuit2.mj2	33	59	72	108
13881	Pursuit2.mj2	34	59	72	108
13882	Pursuit2.mj2	35	59	72	108
13883	Pursuit2.mj2	36	59	72	108
13884	Pursuit2.mj2	37	59	72	108
13885	Pursuit2.mj2	38	59	72	108
13886	Pursuit2.mj2	39	59	72	108
13887	Pursuit2.mj2	40	59	72	108
13888	Pursuit2.mj2	41	59	72	108
13889	Pursuit2.mj2	42	59	72	108
13890	Pursuit2.mj2	43	59	72	108
13891	Pursuit2.mj2	44	59	72	108
13892	Pursuit2.mj2	45	59	72	108
13893	Pursuit2.mj2	46	59	72	108
13894	Pursuit2.mj2	47	59	72	108
13895	Pursuit2.mj2	48	59	72	108
13896	Pursuit2.mj2	49	59	72	108
13897	Pursuit2.mj2	50	59	72	108
13898	Pursuit2.mj2	51	59	72	108
13899	Pursuit2.mj2	52	59	72	108
13900	Pursuit2.mj2	53	59	72	108
13901	Pursuit2.mj2	54	59	72	108
13902	Pursuit2.mj2	55	59	72	108
13903	Pursuit2.mj2	56	59	72	108
13904	Pursuit2.mj2	57	59	72	108
13905	Pursuit2.mj2	58	59	72	108
13906	Pursuit2.mj2	59	59	72	108
13907	Pursuit2.mj2	1	59	72	126
13908	Pursuit2.mj2	2	59	72	126
13909	Pursuit2.mj2	3	59	72	126
13910	Pursuit2.mj2	4	59	72	126
13911	Pursuit2.mj2	5	59	72	126
13912	Pursuit2.mj2	6	59	72	126
13913	Pursuit2.mj2	7	59	72	126
13914	Pursuit2.mj2	8	59	72	126
13915	Pursuit2.mj2	9	59	72	126
13916	Pursuit2.mj2	10	59	72	126
13917	Pursuit2.mj2	11	59	72	126
13918	Pursuit2.mj2	12	59	72	126
13919	Pursuit2.mj2	13	59	72	126
13920	Pursuit2.mj2	14	59	72	126
13921	Pursuit2.mj2	15	59	72	126
13922	Pursuit2.mj2	16	59	72	126
13923	Pursuit2.mj2	17	59	72	126
13924	Pursuit2.mj2	18	59	72	126
13925	Pursuit2.mj2	19	59	72	126
13926	Pursuit2.mj2	20	59	72	126
13927	Pursuit2.mj2	21	59	72	126
13928	Pursuit2.mj2	22	59	72	126
13929	Pursuit2.mj2	23	59	72	126
13930	Pursuit2.mj2	24	59	72	126
13931	Pursuit2.mj2	25	59	72	126
13932	Pursuit2.mj2	26	59	72	126
13933	Pursuit2.mj2	27	59	72	126
13934	Pursuit2.mj2	28	59	72	126
13935	Pursuit2.mj2	29	59	72	126
13936	Pursuit2.mj2	30	59	72	126
